datetime,name,lat,lon,WV,WD,TEMP,HUMI,PRES,PM01,PM25,PM10
20250601T0000+0400,Fidas Station (ACCESS),24.5254,54.4319,14.427771428571429,271.0125857142857,30.104423285714287,59.16178871428571,1002.3999462857143,6.0405052857142865,14.604009857142858,38.500681285714286
20250601T0100+0400,Fidas Station (ACCESS),24.5254,54.4319,12.901285714285715,272.2108714285714,29.669713857142856,58.56984814285715,1002.0918145714286,6.0196127142857145,14.532018142857142,39.26107057142857
20250601T0200+0400,Fidas Station (ACCESS),24.5254,54.4319,13.641285714285715,266.2611714285714,29.581273142857146,57.96357128571429,1001.8367132857144,8.17423,15.703780714285715,38.66286685714285
20250601T0300+0400,Fidas Station (ACCESS),24.5254,54.4319,4.950342857142857,262.70252857142856,29.600999714285713,54.780246999999996,1002.1781964285714,7.966007571428571,16.530821857142858,50.69253357142857
20250601T0400+0400,Fidas Station (ACCESS),24.5254,54.4319,11.42602857142857,268.61062857142855,29.721788857142855,53.001292285714285,1002.3096398571428,5.982742285714286,13.42099957142857,38.725862285714285
20250601T0500+0400,Fidas Station (ACCESS),24.5254,54.4319,9.5251,269.65975714285713,29.369554142857144,55.635929,1002.4941144285714,6.233125285714286,13.678662857142857,41.59970371428572
20250601T0600+0400,Fidas Station (ACCESS),24.5254,54.4319,13.50767142857143,265.51727142857146,30.304149285714285,53.60996657142857,1002.9474224285714,6.099375285714286,13.880548428571428,43.496313
20250601T0700+0400,Fidas Station (ACCESS),24.5254,54.4319,8.690342857142857,272.1425857142857,31.462963857142856,48.79984885714286,1003.3398528571428,7.167049285714286,17.481743,66.97210199999999
20250601T0800+0400,Fidas Station (ACCESS),24.5254,54.4319,10.613028571428572,270.9953428571429,32.35639557142857,48.058853428571425,1003.5360975714285,6.728662428571428,15.537639,50.249913285714285
20250601T0900+0400,Fidas Station (ACCESS),24.5254,54.4319,13.125585714285714,273.8266,33.032743714285715,47.210584857142855,1003.4576242857144,6.583270714285715,15.242904571428571,48.77779542857143
20250601T1000+0400,Fidas Station (ACCESS),24.5254,54.4319,10.814357142857144,259.1878285714286,33.46982128571428,48.037758571428576,1003.3594882857143,7.0026594285714285,16.995837,58.290457
20250601T1100+0400,Fidas Station (ACCESS),24.5254,54.4319,6.546285714285714,275.7028285714286,34.202591142857145,46.975950714285716,1003.0749421428571,7.625935714285714,18.325094,65.93501128571428
20250601T1200+0400,Fidas Station (ACCESS),24.5254,54.4319,6.999614285714286,266.0681285714286,34.47103085714286,47.93634457142857,1002.4744958571429,8.036827,18.16606157142857,61.832728857142854
20250601T1300+0400,Fidas Station (ACCESS),24.5254,54.4319,6.270828571428572,342.92904285714286,34.733895000000004,49.64678085714286,1001.936829,8.396608714285714,18.350433857142857,56.920169428571434
20250601T1400+0400,Fidas Station (ACCESS),24.5254,54.4319,5.696842857142857,301.1180857142857,34.86053028571428,50.777516285714285,1001.4717495714285,9.171983714285714,18.989114,54.204325
20250601T1500+0400,Fidas Station (ACCESS),24.5254,54.4319,5.089314285714286,276.0222,35.282378,50.593412428571426,1000.9635098571429,10.081673142857142,20.91653657142857,64.78213714285714
20250601T1600+0400,Fidas Station (ACCESS),24.5254,54.4319,6.1224428571428575,270.58964285714285,34.55197685714286,51.543831142857144,1000.6554392857142,10.356988857142856,21.22197542857143,62.90852342857143
20250601T1700+0400,Fidas Station (ACCESS),24.5254,54.4319,6.359699999999999,150.08702857142856,33.38707614285714,58.149855714285714,1000.6711341428571,13.259444,24.72520342857143,64.73169157142857
20250601T1800+0400,Fidas Station (ACCESS),24.5254,54.4319,2.9964428571428567,318.8227142857143,32.21836757142857,64.41124885714285,1000.6770197142857,11.62145042857143,21.855319142857144,53.81185414285714
20250601T1900+0400,Fidas Station (ACCESS),24.5254,54.4319,2.974085714285714,103.84005714285715,31.79379271428572,67.25601842857142,1000.7986538571429,11.742176714285716,22.590997714285717,59.29640785714286
20250601T2000+0400,Fidas Station (ACCESS),24.5254,54.4319,6.568671428571428,22.40271428571429,31.145056571428572,73.84037642857142,1001.1440607142857,9.88669942857143,20.160877285714285,50.80659542857143
20250601T2100+0400,Fidas Station (ACCESS),24.5254,54.4319,3.1336428571428567,9.308214285714286,30.868791428571427,76.53685399999999,1001.2892371428571,9.531951000000001,20.060694285714284,54.398428
