datetime,name,lat,lon,WV,WD,TEMP,HUMI,PRES,PM01,PM25,PM10
20240201T0000+0400,Fidas Station (ACCESS),24.5254,54.4319,20.424168333333334,77.70578666666667,23.181510399999997,69.90446005,1012.4606240833333,31.14125143333333,44.21425976666667,83.61266641666666
20240201T0100+0400,Fidas Station (ACCESS),24.5254,54.4319,18.572394999999997,77.34874333333333,22.9116834,69.54434046666667,1012.1211058833334,32.59052018333333,47.0429561,87.18727763333332
20240201T0200+0400,Fidas Station (ACCESS),24.5254,54.4319,15.620191666666667,78.28145333333333,22.622675366666666,66.68063138333333,1011.3413442666666,19.248945166666665,34.30895921666667,74.8429221
20240201T0300+0400,Fidas Station (ACCESS),24.5254,54.4319,11.042159999999999,79.01083,22.641272533333332,63.093730599999994,1011.0251850999999,13.616790516666667,28.775675999999997,69.54106263333333
20240201T0400+0400,Fidas Station (ACCESS),24.5254,54.4319,12.74588,76.49816333333334,22.120163233333336,65.3292442,1011.4734436,13.055268916666668,27.74830496666667,67.6839372
20240201T0500+0400,Fidas Station (ACCESS),24.5254,54.4319,18.244578333333333,78.49916666666667,21.927064166666664,66.4774946,1011.3729411666667,13.917693516666667,27.32299373333333,61.107137849999994
20240201T0600+0400,Fidas Station (ACCESS),24.5254,54.4319,16.357003333333335,77.17534500000001,21.906648566666664,64.01241005,1012.1002756333334,11.438108300000001,23.925421283333332,56.19869705
20240201T0700+0400,Fidas Station (ACCESS),24.5254,54.4319,17.201503333333335,77.171135,21.56657775,66.85379135,1012.8232544666666,12.7991124,26.56145725,62.233433266666665
20240201T0800+0400,Fidas Station (ACCESS),24.5254,54.4319,14.14594,76.52718499999999,21.822980833333336,67.17123875,1013.22504365,12.867980266666667,27.196292233333335,68.39956508333333
20240201T0900+0400,Fidas Station (ACCESS),24.5254,54.4319,17.114003333333336,76.69681666666666,22.8072853,65.18998003333333,1013.1767579666666,11.638649500000001,23.036192966666665,55.59343513333333
20240201T1000+0400,Fidas Station (ACCESS),24.5254,54.4319,20.029876666666667,71.64932666666667,23.639189733333335,64.06519346666667,1013.0457926500001,11.127679650000001,20.876342533333336,47.61600466666666
20240201T1100+0400,Fidas Station (ACCESS),24.5254,54.4319,20.71943,76.797155,24.806893950000003,60.13101271666667,1012.2660258666667,10.957114483333333,24.991524166666668,85.95026566666667
20240201T1200+0400,Fidas Station (ACCESS),24.5254,54.4319,17.771018333333334,71.89623499999999,25.38172735,58.652847533333336,1011.1591125833334,11.088517483333334,20.30649491666667,47.32851693333334
20240201T1300+0400,Fidas Station (ACCESS),24.5254,54.4319,18.728711666666666,73.32046,26.451010916666668,56.48720781666667,1009.8083800999999,11.562886983333334,22.194781850000002,59.660177350000005
20240201T1400+0400,Fidas Station (ACCESS),24.5254,54.4319,15.411810000000001,76.66165666666667,27.276350166666667,56.185661833333334,1008.6332459333333,12.41361695,23.535928783333336,64.39010133333333
20240201T1500+0400,Fidas Station (ACCESS),24.5254,54.4319,11.779536666666667,67.65226666666666,28.328523233333332,54.45488003333333,1007.8681213666666,14.145387266666667,29.37045446666667,91.51197346666666
20240201T1600+0400,Fidas Station (ACCESS),24.5254,54.4319,12.320743333333333,60.72579333333333,26.377210216666665,66.97951596666667,1008.0061839000001,19.36702615,35.653152066666664,84.71185325
20240201T1700+0400,Fidas Station (ACCESS),24.5254,54.4319,13.768545,60.104641666666666,24.970290583333334,73.42470556666667,1008.2637369333333,23.903208416666665,39.16550881666667,80.96949905
20240201T1800+0400,Fidas Station (ACCESS),24.5254,54.4319,16.93413,72.90977666666666,24.211945516666667,76.28489443333333,1008.2037536166666,23.494091,37.13313781666667,73.62019178333334
20240201T1900+0400,Fidas Station (ACCESS),24.5254,54.4319,15.400756666666666,74.68163166666666,23.733084350000002,79.9335928,1008.3349344333333,20.477654316666666,33.17959725,67.86435598333334
20240201T2000+0400,Fidas Station (ACCESS),24.5254,54.4319,14.82994,79.20510333333333,23.824649599999997,79.18804036666667,1008.6240763999999,18.160183766666666,43.058476000000006,145.09329391666668
20240201T2100+0400,Fidas Station (ACCESS),24.5254,54.4319,13.599736666666667,79.87250333333333,23.730156833333336,74.01135116666666,1008.6982605,17.973779816666667,72.8867179,319.59454086666665
20240201T2200+0400,Fidas Station (ACCESS),24.5254,54.4319,12.661403333333334,82.00321166666666,23.222334933333332,71.05282098333333,1008.7090302166666,18.006226566666665,90.95963858333333,409.1477508666667
20240201T2300+0400,Fidas Station (ACCESS),24.5254,54.4319,7.021355,58.544808333333336,22.806267583333334,71.75068975,1008.6792510833333,16.89532176666667,79.4111688,361.14761031666666
20240202T0000+0400,Fidas Station (ACCESS),24.5254,54.4319,6.179731666666667,49.032355,23.14265868333333,77.40776583333333,1008.8314859833333,15.665541983333332,51.06328,213.2977588166667
