datetime,name,lat,lon,WV,WD,TEMP,HUMI,PRES,PM01,PM25,PM10
20241119T0700+0400,Fidas Station (ACCESS),24.5254,54.4319,2.8390150000000003,76.60151833333333,27.619816333333333,61.33825686666667,1016.9377319833333,29.67495017857143,35.748759125,64.55904667857142
20241119T0800+0400,Fidas Station (ACCESS),24.5254,54.4319,4.9425783333333335,248.72291833333333,28.284812933333335,58.82248431666667,1016.2989899833334,30.201831000000002,36.358092000000006,65.894904
20241119T0900+0400,Fidas Station (ACCESS),24.5254,54.4319,5.4114683333333335,207.947625,29.219104216666665,56.068350699999996,1015.4546733000001,30.201831000000002,36.358092000000006,65.894904
20241119T1000+0400,Fidas Station (ACCESS),24.5254,54.4319,4.155625,286.35002,29.945624116666668,55.89246608333334,1014.5501423833333,30.201831000000002,36.358092000000006,65.894904
20241119T1100+0400,Fidas Station (ACCESS),24.5254,54.4319,4.722731666666666,253.92798833333333,29.968320433333336,55.17177338333333,1013.9329174333333,30.201831000000002,36.358092000000006,65.894904
20241119T1200+0400,Fidas Station (ACCESS),24.5254,54.4319,5.144028333333334,122.41460666666667,29.503401,54.74147203333334,1013.5709745833334,30.201831000000002,36.358092000000006,65.894904
20241119T1300+0400,Fidas Station (ACCESS),24.5254,54.4319,4.821718333333334,90.03442666666666,28.799535483333333,56.73156746666667,1013.46795645,30.201831000000002,36.358092000000006,65.894904
20241119T1400+0400,Fidas Station (ACCESS),24.5254,54.4319,4.590935,10.231503333333334,28.077184900000002,56.207446350000005,1013.8491303,30.201831000000002,36.358092000000006,65.894904
20241119T1500+0400,Fidas Station (ACCESS),24.5254,54.4319,4.677543333333333,19.59336,27.42938325,60.42195473333334,1014.4226207166666,30.201831000000002,36.358092000000006,65.894904
20241119T1600+0400,Fidas Station (ACCESS),24.5254,54.4319,3.208248333333333,36.30859,27.157503016666666,62.47368143333333,1014.9420724666667,30.201831000000002,36.358092000000006,65.894904
20241119T1700+0400,Fidas Station (ACCESS),24.5254,54.4319,2.835513333333333,48.93347666666667,27.189128933333333,61.53328835,1015.36309515,30.201831000000002,36.358092000000006,65.894904
20241119T1800+0400,Fidas Station (ACCESS),24.5254,54.4319,3.5921016666666663,67.27809833333333,27.079445966666665,61.69165948333333,1015.52975455,30.201831000000002,36.358092000000006,65.894904
20241119T1900+0400,Fidas Station (ACCESS),24.5254,54.4319,3.1741716666666666,78.41942,26.867952916666663,63.83962895,1015.6543111666667,30.201831000000002,36.358092000000006,65.894904
20241119T2000+0400,Fidas Station (ACCESS),24.5254,54.4319,3.834413333333333,89.31859,26.657911366666667,66.76594958333334,1015.3859874000001,30.201831000000002,36.358092000000006,65.894904
20241119T2100+0400,Fidas Station (ACCESS),24.5254,54.4319,3.3357099999999997,100.05417166666666,26.26156381666667,70.9715674,1015.13828825,30.201831000000002,36.358092000000006,65.894904
20241119T2200+0400,Fidas Station (ACCESS),24.5254,54.4319,1.68901,92.69512333333334,25.17549478333333,75.68551965,1015.0109863166667,30.201831000000002,36.358092000000006,65.894904
20241119T2300+0400,Fidas Station (ACCESS),24.5254,54.4319,2.1659333333333333,56.71940333333334,24.58283713333333,78.02742190000001,1014.8012693000001,30.201831000000002,36.358092000000006,65.894904
20241120T0000+0400,Fidas Station (ACCESS),24.5254,54.4319,0.79959,33.062243333333335,24.775775166666666,77.75133576666667,1014.7664794333334,30.201831000000002,36.358092000000006,65.894904
20241120T0100+0400,Fidas Station (ACCESS),24.5254,54.4319,2.07499,194.22058666666666,24.59582066666667,79.6698781,1014.7683147,30.201831000000002,36.358092000000006,65.894904
20241120T0200+0400,Fidas Station (ACCESS),24.5254,54.4319,2.034203333333333,168.62055,24.011760499999998,80.79151976666667,1015.1460633,30.201831000000002,36.358092000000006,65.894904
20241120T0300+0400,Fidas Station (ACCESS),24.5254,54.4319,1.9594766666666668,194.35770666666667,23.881528600000003,79.9163226,1015.7554972666666,30.201831000000002,36.358092000000006,65.894904
20241120T0400+0400,Fidas Station (ACCESS),24.5254,54.4319,2.473206666666667,148.21101,24.015076299999997,78.53607056666667,1016.2325907,30.201831000000002,36.358092000000006,65.894904
20241120T0500+0400,Fidas Station (ACCESS),24.5254,54.4319,1.7696433333333335,88.89233333333333,25.332399666666667,73.59602623333333,1016.5929464333333,30.201831000000002,36.358092000000006,65.894904
20241120T0600+0400,Fidas Station (ACCESS),24.5254,54.4319,1.5846133333333334,31.453899999999997,26.811713833333332,68.8937791,1017.0677734,30.201831000000002,36.358092000000006,65.894904
20241120T0700+0400,Fidas Station (ACCESS),24.5254,54.4319,2.75632,148.48017333333334,27.865265066666666,62.5454055,1016.9107117666666,30.201831000000002,36.358092000000006,65.894904
20241120T0800+0400,Fidas Station (ACCESS),24.5254,54.4319,3.4557599999999997,250.50311,28.9682942,50.712708633333335,1016.1414855999999,30.201831000000002,36.358092000000006,65.894904
20241120T0900+0400,Fidas Station (ACCESS),24.5254,54.4319,5.210030000000001,150.69549333333333,29.181399433333336,58.75119566666667,1015.2092508333334,30.201831000000002,36.358092000000006,65.894904
20241120T1000+0400,Fidas Station (ACCESS),24.5254,54.4319,5.46319,132.72302333333334,28.4912551,61.9248125,1014.2339742,30.201831000000002,36.358092000000006,65.894904
20241120T1100+0400,Fidas Station (ACCESS),24.5254,54.4319,4.667436666666666,167.39378666666667,28.768255833333335,59.15655493333334,1013.6089803,30.201831000000002,36.358092000000006,65.894904
20241120T1200+0400,Fidas Station (ACCESS),24.5254,54.4319,4.93612,148.49298333333334,28.942306233333333,56.958861,1013.2618999666666,30.201831000000002,36.358092000000006,65.894904
20241120T1300+0400,Fidas Station (ACCESS),24.5254,54.4319,6.294422222222222,18.645,28.76762377777778,54.94005211111111,1013.1761407777778,30.201830999999995,36.358092,65.894904
20241120T1600+0400,Fidas Station (ACCESS),24.5254,54.4319,5.843175,15.524844444444446,25.95891486111111,47.411072527777776,928.8713228333332,0.0,0.0,0.0
20241120T1700+0400,Fidas Station (ACCESS),24.5254,54.4319,5.06029649122807,18.8963350877193,27.36934761403509,52.67403612280702,995.6856153508771,0.0,0.0,0.0
20241120T1800+0400,Fidas Station (ACCESS),24.5254,54.4319,3.9363933333333336,31.129450000000002,26.115071466666667,55.16843016666667,980.0618122666667,27.101261525423727,32.56594166101695,54.86366737288135
20241120T1900+0400,Fidas Station (ACCESS),24.5254,54.4319,4.976916666666667,45.81913333333333,27.043504,56.87693286666667,1014.2902954666666,27.741575,33.092576,54.321251
20241120T2000+0400,Fidas Station (ACCESS),24.5254,54.4319,5.2892166666666665,54.27146833333333,26.96623695,58.40563646666667,1014.7174937333333,27.741575,33.092576,54.321251
20241120T2100+0400,Fidas Station (ACCESS),24.5254,54.4319,3.88627,57.160945,26.832776983333336,59.14593836666666,1014.9384266,27.741575,33.092576,54.321251
20241120T2200+0400,Fidas Station (ACCESS),24.5254,54.4319,5.135994999999999,79.50649,26.611633933333334,59.7165238,1014.9402576,27.741575,33.092576,54.321251
20241120T2300+0400,Fidas Station (ACCESS),24.5254,54.4319,5.1879133333333325,90.04934,26.415254233333332,59.52405726666667,1014.7770182666667,27.741575,33.092576,54.321251
20241121T0000+0400,Fidas Station (ACCESS),24.5254,54.4319,1.0528833333333334,44.35086,25.919342033333333,63.95033333333333,1014.4803120333332,27.741575,33.092576,54.321251
20241121T0100+0400,Fidas Station (ACCESS),24.5254,54.4319,1.8473933333333332,100.40735,24.86882681666667,71.30069010000001,1014.2662505666667,27.741575,33.092576,54.321251
20241121T0200+0400,Fidas Station (ACCESS),24.5254,54.4319,1.21449,31.474771666666665,24.42973065,66.53637611666666,1014.0398327,27.741575,33.092576,54.321251
20241121T0300+0400,Fidas Station (ACCESS),24.5254,54.4319,1.556455,35.50891,23.912363916666667,67.69209478333333,1013.9462130166667,27.741575,33.092576,54.321251
20241121T0400+0400,Fidas Station (ACCESS),24.5254,54.4319,0.5456,12.89605,23.334585633333333,73.514797,1014.1282104333333,27.741575,33.092576,54.321251
20241121T0500+0400,Fidas Station (ACCESS),24.5254,54.4319,1.4909333333333334,66.23544333333334,23.053457533333336,72.81878230000001,1014.4876322666667,27.741575,33.092576,54.321251
20241121T0600+0400,Fidas Station (ACCESS),24.5254,54.4319,0.5170333333333333,8.18857,23.08066243333333,71.95548453333335,1015.04120585,27.741575,33.092576,54.321251
20241121T0700+0400,Fidas Station (ACCESS),24.5254,54.4319,0.37609666666666663,40.20174166666666,23.18927538333333,71.32836726666666,1015.7426768,27.741575,33.092576,54.321251
20241121T0800+0400,Fidas Station (ACCESS),24.5254,54.4319,2.3133216666666665,237.69888166666667,24.284535883333334,68.7852917,1016.453066,27.741575,33.092576,54.321251
20241121T0900+0400,Fidas Station (ACCESS),24.5254,54.4319,2.2561833333333334,91.76479333333333,25.92803006666667,63.165159933333335,1016.8383502666667,27.741575,33.092576,54.321251
20241121T1000+0400,Fidas Station (ACCESS),24.5254,54.4319,3.6160733333333335,48.610303333333334,27.419656200000002,57.46628273333333,1016.6149210333333,27.741575,33.092576,54.321251
